lz_id,lz_status,lz_name,lz_city,lz_county,lz_state,lz_zip,lz_country,lz_type,lock_group_id,added_id,added_time,update_id,update_time,lz_id,address1,address2,cap_trauma,cap_cardiac,cap_stroke,cap_ob,cap_burn,cap_ped,main_phone,ed_phone,icu_phone,ccu_phone,sec_phone,ed_contact,icu_contact,ccu_contact,sec_contact,sec_freq,ground_name,ground_phone,exterior,faa_nav_id,nav_id,comm_channel,awos,nav_freq,lat_dec,lon_dec,lz_desc,hazards,app_dep,dimensions,max_weight,surface,windsock,elevation,lighting,fuel,ifr,nav_id_alt,lat_dec_alt,lon_dec_alt,desc_alt,comments
577,1,Niskayuna Fire Department,Schenectady,12309,NY,12309,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,577,2772 Troy Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.7799223,-73.8472091,,,,,,,,,,0,0,,0,0,,
512,1,North Bethlehem Fire Department,Albany,12203-5819,NY,12203-5819,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,512,589 Russell Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.6636692,-73.8422623,,,,,,,,,,0,0,,0,0,,
5036,1,North Buffalo Suburban Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5036,,,0,0,0,0,0,0,,,,,,,,,,,,,,0G0,,,,,43.103421,-78.703147,,,,,,,,,,,,,0,0,,
1118,1,North Corning Fire Department,Corning,14830,NY,14830,,2,0,220,2007-09-06 05:01:40,220,2007-09-06 05:01:40,1118,1A Winfield St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.1624453,-77.057781,,,,,,,,,,0,0,,0,0,,
70,1,North Dutchess Hospital,Rhinebeck,,NY,12572,,1,0,54,2006-05-17 06:03:54,2127,2018-08-20 13:37:38,70,6511 Springbrook Ave,,0,0,0,0,0,0,914-876-3001,,,,,,,,,155.340   PL132,,,,,HRHI,,,,41.940115,-73.906212,Ground pad north side of race track.,Wires running east/west on south side of pad.,,90 x 90,,Asphalt,Unkown,,Unknown,0,0,,0,0,,LZ is Helipad at Dutchess County Fairgrounds located 0.5 miles NE of hospital&#044; 2 min drive.
662,1,"North Greenbush Ambulance Association, Inc.",Wyantskill,12198,NY,12198,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,662,409 Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.693483,-73.633796,,,,,,,,,,0,0,,0,0,,
846,1,North Greenbush Police Department,Wyantskill,12144,NY,12144,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,846,3 Agway Drive,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.6501204,-73.6937429,,,,,,,,,,0,0,,0,0,,
451,1,"North Queensbury Rescue Squad, Inc.",Cleverdale,12820,NY,12820,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,451,Route 9L and Cleverdale Road,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.4557982,-73.6356258,,,,,,,,,,0,0,,0,0,,
4893,1,North Rose FD,Wayne County,Wayne County,NY,,,2,0,1,2014-12-09 00:45:02,1,2014-12-09 00:45:02,4893,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.187245,-76.889966,,,,,,,,,,0,0,,0,0,,
409,1,North Salem Volunteer Ambulance Corps,Croton Falls,10519,NY,10519,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,409,14 Daniel Road,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.3464884,-73.6482401,,,,,,,,,,0,0,,0,0,,
1178,1,North Seneca Ambulance,Waterloo,13165,NY,13165,,2,0,220,2007-09-06 05:01:40,1394,2015-01-12 14:35:10,1178,2246 Route 414,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.915361,-76.85647,,,,,,,,,,0,0,,0,0,,
4933,1,North Seneca Ambulance (NOSEN),Unknown,Unknown,NY,,,2,0,1,2014-12-09 00:50:08,1,2014-12-09 00:50:08,4933,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.915012,-76.856742,,,,,,,,,,0,0,,0,0,,
1554,1,North Shore University Hospital,Manhasset,,NY,11030,,1,0,135,2009-04-18 12:23:39,135,2009-04-18 12:23:39,1554,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,40.78333333,-73.7,,Wires to the far west across the main roadway,"Approach from the south, across the parking lot to the landing zone",100x100,,,,,,0,0,,0,0,,"Land in front of the Emergency Department, southwest side of the building. "
452,1,"North Warren Emergency Squad, Inc.",Chestertown,12817,NY,12817,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,452,2 Cougar Lane,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.6617951,-73.7884694,,,,,,,,,,0,0,,0,0,,
930,1,North White Plains Volunteer Fire Department,North White Plains,10603,NY,10603,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,930,621 North Broadway,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.0544823,-73.7687001,,,,,,,,,,0,0,,0,0,,
695,1,Northeastern Ambulance Service,Whitehall,12887,NY,12887,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,695,206 Broadway,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.545679,-73.406947,,,,,,,,,,0,0,,0,0,,
296,1,Northern Dutchess Paramedics Inc.,Rhinebeck,12572,NY,12572,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,296,3 Hook Road,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.9593471,-73.8985502,,,,,,,,,,0,0,,0,0,,
4667,1,Northern Westchester Hospital,Mount Kisco,Westchester,NY,10549-,,1,0,1,2014-12-09 04:53:47,1,2014-12-09 04:53:47,4667,400 Main Street,,0,0,0,0,0,0,(914) 666-1200,,,,,,,,,,,,,,,,, DTMF:810,41.19666667,-73.725,"Helipad: No
Landing Zone: No","Trees: No, Wires: No, Poles: No",,,,"Hard: No, Gravel: No, Grass: No",No,0,No,0,0,,0,0,,
797,1,Northside Fire District,Waterford,12188,NY,12188,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,797,85 Saratoga Ave,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.7852215,-73.6942256,,,,,,,,,,0,0,,0,0,,
4768,1,Northville DEC,Hamilton County,Hamilton County,NY,,,2,0,1,2014-12-09 05:34:23,1,2014-12-09 05:34:23,4768,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.223326,-74.165819,,,,,,,,,,0,0,,0,0,,
233,1,Norwich Fire Department,Norwich,13815,NY,13815,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,233,31 East Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.5318332,-75.5210903,,,,,,,,,,0,0,,0,0,,
4668,1,Noyes Memorial Hospital,Dansville,Livingston,NY,14437-,,1,0,1,2014-12-09 04:53:47,1394,2015-01-12 14:32:26,4668,111 Clara Barton Street,,0,0,0,0,0,0,(585) 335-6001,(585) 335-4240,(585) 335-4353,,,,,,,,,,,,,,,155.34 DTMF:251,42.553523,-77.697296,"&quot;Lawn in back by ED. 25&#039;x25&#039; concrete&#044; 50&#039; wires and trees to north.  Close to Dansville airport traffic.&quot;
Helipad: Yes
Landing Zone: No",Trees: Yes&#044; Wires: Yes&#044; Poles: No,,,,Hard: Yes&#044; Gravel: No&#044; Grass: No,No,,Yes,0,0,,0,0,,"&quot;CAUTION: High tension lines E & N sides of helipad.  Large trees west.  Pad located on north side of hospital&#044; adjacent to ED.





**Director of Critical Care: Diane Viera&#044; RN&quot;"
492,1,NYSP Aviation - LifeGaurd 12,Albany,12205,NY,12205,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,492,737 Albany Shaker Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.7455441,-73.8093865,,,,,,,,,,0,0,,0,0,,
71,1,O'Connor Bassett Hospital,Delhi,,NY,,,1,0,54,2007-05-15 05:25:05,3491,2019-04-15 17:15:42,71,,,0,0,0,0,0,0,,607-746-0300,,,,,,,,155.340   PL125,,,,,HDEL,,,,42.26843,-74.917088,Ground pad on back side of hospital.  Sits in a smal depression.,Hospital to the east&#044; trees to the south and west side.  There is guard rails on the south edge of the pad.  To the north side is a light pole with a red light on it.,,,,Concrete,Unkown,,Unknown,0,0,,0,0,,42.268230&#044; -74.917040
4864,1,Odessa FD,Schuyler County,Schuyler County,NY,,,2,0,1,2014-12-09 00:43:13,1,2014-12-09 00:43:13,4864,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.347322,-76.842316,,,,,,,,,,0,0,,0,0,,
755,1,Ogdensburg Fire Department,Ogdensburg,13669,NY,13669,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,755,718 Ford St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,44.7002295,-75.4875709,,,,,,,,,,0,0,,0,0,,
5057,1,Ogdensburg Int'l Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5057,,,0,0,0,0,0,0,,,,,,,,,,,,,,OGS,,,,,44.68115,-75.468691,,,,,,,,,,,,,0,0,,
4669,1,Olean General Hospital,Olean,Cattaraugus,NY,14760-,,1,0,1,2014-12-09 04:53:47,1394,2015-01-12 14:30:54,4669,515 Main Street,,0,0,0,0,0,0,(716) 373-2600,(716) 375-6275,(716) 375-6318,,(716) 373-2600,,,,,,,,,,,,,155.34 DTMF:41,42.09189,-78.428462,"At Hospital
Helipad: No
Landing Zone: No",Trees: No&#044; Wires: No&#044; Poles: No,,,,Hard: Yes&#044; Gravel: No&#044; Grass: No,No,,Yes,0,0,,0,0,,"&quot;Helipad is cement-slab type&#044; behind hospital. (Lit)

Olean General - West:  716-372-5300



NOTE: LZ needs fire department---376-5685 (per ED)

                   1/30/99       contact on 155.340

Ambulance will x-fer crew to ED&quot;"
273,1,"Olive First Aid Squad, Inc.",Shokan,12481,NY,12481,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,273,Church Street,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.9713897,-74.2221181,,,,,,,,,,0,0,,0,0,,
5094,1,Oneida Cnty Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5094,,,0,0,0,0,0,0,,,,,,,,,,,,,,UCA,,,,,43.14316,-75.379469,,,,,,,,,,,,,0,0,,
1047,1,Oneida County,Oneida,13421,NY,13421,,2,0,220,2008-03-01 04:12:46,220,2008-03-01 04:12:46,1047,109 North Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.0963923,-75.6532207,,,,,,,,,,0,0,,0,0,,
4670,1,Oneida Healthcare Center,Oneida,Madison,NY,13421-,,1,0,1,2014-12-09 04:53:47,1394,2015-01-12 14:27:15,4670,321 Genesee Street,,0,0,0,0,0,0,(315) 363-6000,(315) 361-2024,(315) 361-2069,,,,,,,,,,,,,,,155.34 DTMF:262,43.076642,-75.651913,"LZ on hospital campus --Set-up in the grass by maintenance
Helipad: Yes
Landing Zone: No",Trees: No&#044; Wires: No&#044; Poles: No,,,,Hard: Yes&#044; Gravel: No&#044; Grass: No,Yes,,Yes,0,0,,0,0,,"Helipad has numerous hazards.



FW MISSIONS:

ROME AIRPORT (AKA: GRIFFISS AIRFORCE BASE)

AMBULANCE: CENTRAL ONEIDA COUNTY AMBULANCE 315-853-2118&quot;"
978,1,Oneonta Fire Department,Oneonta,13820,NY,13820,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,978,79-81 Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.4512284,-75.064401,,,,,,,,,,0,0,,0,0,,
5060,1,Oneonta Municipal Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5060,,,0,0,0,0,0,0,,,,,,,,,,,,,,N66,,,,,42.522057,-75.067674,,,,,,,,,,,,,0,0,,
1077,1,Oneonta State Emergency Squad,Oneonta,13820,NY,13820,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,1077,Public Safety Office,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.4549873,-75.0602972,,,,,,,,,,0,0,,0,0,,
493,1,Onesquethaw Volunteer Fire Company,Clarksville,12041,NY,12041,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,493,2178 Tarrytown Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.5749206,-73.9622031,,,,,,,,,,0,0,,0,0,,
1046,1,Onieda Castle Volunteer Fire Department,Oneida,13421,NY,13421,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,1046,First St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.07967,-75.637089,,,,,,,,,,0,0,,0,0,,
4894,1,Ontario FD,Wayne County,Wayne County,NY,,,2,0,1,2014-12-09 00:45:02,1,2014-12-09 00:45:02,4894,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.223146,-77.292712,,,,,,,,,,0,0,,0,0,,
545,1,"Oppenheim Volunteer Fire Company, Inc.",St. Johnsville,13452,NY,13452,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,545,6786 State Highway 29,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.0699768,-74.6887642,,,,,,,,,,0,0,,0,0,,
5047,1,Orange County Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5047,,,0,0,0,0,0,0,,,,,,,,,,,,,,MGJ,,,,,41.510253,-74.26327,,,,,,,,,,,,,0,0,,
42,1,Orange Regional Medical Center,Middletown,,NY,10940,,1,0,134,2007-09-01 06:02:43,2127,2018-08-20 14:29:29,42,707 E Main St,,2,0,0,0,0,0,845-333-1000,,,,,,,,,,,,,,6NY0,,,,41.442167,-74.366705,,,,,,Concrete,Unkown,,perimeter lights,0,0,,0,0,,"As of 8/1/2018 ORMC is designated as a Provisional Adult Only Level 2 Trauma Center.
Orange Regional Medical Center replaced Horton Hospital and Arden Hill Hospital."
4862,1,Orwell FD,Oswego County,Oswego County,NY,,,2,0,1,2014-12-09 00:42:08,1,2014-12-09 00:42:08,4862,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.568864,-75.949982,,,,,,,,,,0,0,,0,0,,
4861,1,Orwell Highway Dept,Oswego County,Oswego County,NY,,,2,0,1,2014-12-09 00:42:08,1,2014-12-09 00:42:08,4861,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.575161,-75.996401,,,,,,,,,,0,0,,0,0,,
410,1,"Ossining Volunteer Ambulance Corps, Inc.",Ossining,10562,NY,10562,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,410,8 Clinton Avenue,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.1645855,-73.8573667,,,,,,,,,,0,0,,0,0,,
931,1,"Ossining Volunteer Ambulance Corps, Inc. ALSFRU",Ossining,10562,NY,10562,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,931,8 Clinton Ave,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.1645855,-73.8573667,,,,,,,,,,0,0,,0,0,,
4860,1,Oswego City FD,Oswego County,Oswego County,NY,,,2,0,1,2014-12-09 00:42:08,1,2014-12-09 00:42:08,4860,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.45965,-76.506099,,,,,,,,,,0,0,,0,0,,
5005,1,Oswego County Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5005,,,0,0,0,0,0,0,,,,,,,,,,,,,,FZY,,,,,43.350828,-76.387704,,,,,,,,,,,,,0,0,,
4671,1,Oswego Memorial Hospital,Oswego,Oswego,NY,13126-,,1,0,1,2014-12-09 04:53:47,2127,2018-08-16 17:59:08,4671,110 West 6th Street,,0,0,0,0,0,0,(315) 349-5511,(315) 349-5522,(315) 349-5569,,,,,,,,,,,,,,,155.34 DTMF:372,43.45,-76.533333,"LZ is Parking lot by Romney Field House (coordinates listed above)
Helipad: No
Landing Zone: No",Trees: No&#044; Wires: No&#044; Poles: No,,,,Hard: No&#044; Gravel: No&#044; Grass: No,No,,No,0,0,,0,0,,"Landing in a parking lot.  
1 mile East of hospital (5 min drive)

&quot;Frequency for Oswego Ambulance:

Oswego City Ambulance used for x-port (through OC 911 disp)

     (315) 349-8501&quot;"
4859,1,Oswego Town FD,Oswego County,Oswego County,NY,,,2,0,1,2014-12-09 00:42:08,1,2014-12-09 00:42:08,4859,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.413624,-76.563708,,,,,,,,,,0,0,,0,0,,
979,1,Otego Emergency Squad,Otego,13825,NY,13825,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,979,5 River St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.3970679,-75.1726597,,,,,,,,,,0,0,,0,0,,
347,1,Otisville Mt. Hope Volunteer Ambulance Corps,Otisville,10963,NY,10963,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,347,60 State Street,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.4747452,-74.5370363,,,,,,,,,,0,0,,0,0,,
893,1,Otisville Volunteer Fire Department Inc.,Otisville,10963,NY,10963,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,893,60 State St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.4747452,-74.5370363,,,,,,,,,,0,0,,0,0,,
1104,1,Otsego County,Cooperstown,13326,NY,13326,,2,0,220,2008-03-01 04:10:35,220,2008-03-01 04:10:35,1104,197 Main St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.7006569,-74.9297976,,,,,,,,,,0,0,,0,0,,
1555,1,Otsego County EOC,Cooperstown ,,NY,13326,,2,0,288,2009-05-04 09:16:49,288,2009-05-04 09:16:49,1555,,,0,0,0,0,0,0,,,,,,,,,,,,,,,Otsego EOC,VHF LOW 46.220 no PL,,,42.70722222,-75.18194444,,Power wires along the road in front of the bulding orange balls on the lines. ,,100X100,,Grass field behind the bulding.,,,,0,0,,0,0,,This is an open field behind a bulding reference for the LZ is the Otsego County Jail right next door.
1050,1,"Otter Lake Fire Company, Inc.",Forestport,13338,NY,13338,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,1050,Route 28,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.4393467,-75.2035478,,,,,,,,,,0,0,,0,0,,
72,1,Our Lady of Lourdes,Binghamton,,NY,13905,,1,0,54,2006-08-12 01:56:42,2127,2018-08-16 18:42:19,72,,,0,0,0,0,0,0,607-798-5111,607-798-5231,,,,,,,,155.340   PL32,,,,,HJOH,,,,42.113918,-75.957682,Roof top helipad.  On 5th floor of hospital.  There is a 3&#039; retaining wall around the perimeter of the pad.,It is hard to see the pad with all the lights from down town. Has a red&#044; white and green beacon on roof top. Smoke stack 250&#039; south of pad. Church steeple 200&#039; north of the pad.,,100&#039; x 100&#039;,,Rubberized surface on aluminum deck,Yes&#044; lighted,,perimeter lights,0,0,,0,0,,"Use the Wilson Hospital helipad.  Call 10 - 15 min out&#044; they will call security.
Wilson Hospital is 2 miles NW of Our Lady of Lourdes. (7 min drive)
FAA ID 9NY1"
4672,1,Our Lady of Lourdes Memorial Hospital Inc.,Binghamton,Broome,NY,13905-,,1,0,1,2014-12-09 04:53:47,1,2014-12-09 04:53:47,4672,169 Riverside Drive,,0,0,0,0,0,0,(607) 798-5328,(607) 798-6713,,,,,,,,,,,,,,,, DTMF:34,42.09166667,-75.935,"Helipad: No
Landing Zone: No","Trees: No, Wires: No, Poles: No",,,,"Hard: No, Gravel: No, Grass: No",No,0,No,0,0,,0,0,,
5061,1,Ovid Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5061,,,0,0,0,0,0,0,,,,,,,,,,,,,,D82,,,,,42.653904,-76.796691,,,,,,,,,,,,,0,0,,
4875,1,Ovid FD,Seneca County,Seneca County,NY,,,2,0,1,2014-12-09 00:44:30,1,2014-12-09 00:44:30,4875,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.678594,-76.825521,,,,,,,,,,0,0,,0,0,,
4751,1,Owasco FD,Cayuga County,Cayuga County,NY,,,2,0,1,2014-12-09 05:32:26,1,2014-12-09 05:32:26,4751,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.916632,-76.545266,,,,,,,,,,0,0,,0,0,,
513,1,Owens Corning Fiberglass,Fuerra Bush,12067-1719,NY,12067-1719,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,513,1277 Fuerra Bush Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.5861648,-73.8721317,,,,,,,,,,0,0,,0,0,,
1120,1,Painted Post Fire Department,Painted Post,14870,NY,14870,,2,0,220,2007-09-06 05:01:40,220,2007-09-06 05:01:40,1120,412 W High St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.163337,-77.0942479,,,,,,,,,,0,0,,0,0,,
4858,1,Palermo FD,Oswego County,Oswego County,NY,,,2,0,1,2014-12-09 00:42:08,1,2014-12-09 00:42:08,4858,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.373066,-76.277341,,,,,,,,,,0,0,,0,0,,
4895,1,Palmyra FD,Wayne County,Wayne County,NY,,,2,0,1,2014-12-09 00:45:02,1,2014-12-09 00:45:02,4895,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.062732,-77.222696,,,,,,,,,,0,0,,0,0,,
4957,1,Pamelia Highway Dept LZ,Unknown,Unknown,NY,,,2,0,1,2014-12-09 00:50:08,1,2014-12-09 00:50:08,4957,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,44.029051,-75.922655,,,,,,,,,,0,0,,0,0,,
1051,1,Paris Hill Fire Department,Paris,13456,NY,13456,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,1051,Route 12,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.0005542,-75.3143181,,,,,,,,,,0,0,,0,0,,
4857,1,Parish FD,Oswego County,Oswego County,NY,,,2,0,1,2014-12-09 00:42:08,1,2014-12-09 00:42:08,4857,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.40558,-76.127262,,,,,,,,,,0,0,,0,0,,
4942,1,Parish FD,Unknown,Unknown,NY,,,2,0,1,2014-12-09 00:50:08,1,2014-12-09 00:50:08,4942,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.404933,-76.126696,,,,,,,,,,0,0,,0,0,,
4673,1,Park Ridge Hospital,Rochester,Monroe,NY,14617-,,1,0,1,2014-12-09 04:53:47,1,2014-12-09 04:53:47,4673,1555 Long Pond Road,,0,0,0,0,0,0,(585) 723-7000,(585) 723-7070,(585) 723-7017,,(585) 723-7171,,,,,,,,,,,,,155.34 DTMF:275,43.195,-77.70666667,"Helipad: No
Landing Zone: No","Trees: No, Wires: No, Poles: No",,,,"Hard: No, Gravel: No, Grass: No",No,,No,0,0,,0,0,,"""Utilize Greater Rochester International Airport for LZ.  

Contact Rural Metro Ambulance (585) 546-2525 to arrange ground transport.

*NEED BLS CREW ONLY!

If unavailable, contact duty Flight Coordinator



Director of Interventional Services: Sue Sproule (585)723-3120

Vice Chair, Dept of Emergency Svcs: Lisa Andolina MD"""
365,1,"Patterson Fire Department #1, Inc.",Patterson,12563,NY,12563,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,365,13 Burdick Road,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.514824,-73.603212,,,,,,,,,,0,0,,0,0,,
578,1,Pattersonville Fire Department,Pattersonville,12137,NY,12137,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,578,5279 Rynex Corners Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.8866723,-74.0794539,,,,,,,,,,0,0,,0,0,,
458,1,Pawling Fire Department,Pawling,12564,NY,12564,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,458,South St,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.5533463,-73.6004808,,,,,,,,,,0,0,,0,0,,
377,1,Pearl River Alumni Ambulance Corp,Pearl River,10965,NY,10965,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,377,15 North Pearl Street,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.0594519,-74.0246417,,,,,,,,,,0,0,,0,0,,
667,1,Peck FB Hose Company,Waterford,12188,NY,12188,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,667,85 Saratoga Ave,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.7852215,-73.6942256,,,,,,,,,,0,0,,0,0,,
411,1,Peekskill Community Volunteer Ambulance Corps,Peekskill,10566,NY,10566,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,411,1427 Main Street,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41.2926054,-73.9101939,,,,,,,,,,0,0,,0,0,,
933,1,Pelham Fire Department,Pelham,10803,NY,10803,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,933,219 Fifth Ave,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,40.9148047,-73.8082247,,,,,,,,,,0,0,,0,0,,
5062,1,Penn Yan Airport,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5062,,,0,0,0,0,0,0,,,,,,,,,,,,,,PEO,,,,,42.642456,-77.057814,,,,,,,,,,,,,0,0,,
4909,1,Penn Yan FD,Penn Yan,Yates County,NY,,,2,0,1,2014-12-09 00:45:51,1126,2014-12-15 15:50:33,4909,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.660864,-77.054843,,,,,,,,,,0,0,,0,0,,Yates County
5063,1,Perry-Warsaw Airpirt,Unknown,Unknown,NY,,,3,0,1,2014-12-09 01:06:00,1,2014-12-09 01:06:00,5063,,,0,0,0,0,0,0,,,,,,,,,,,,,,O1G,,,,,42.741215,-78.05042,,,,,,,,,,,,,0,0,,
546,1,"Perth Volunteer Fire Company, Inc.",Amsterdam,12010,NY,12010,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,546,1843 County Highway 107,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43.0181815,-74.1922442,,,,,,,,,,0,0,,0,0,,
663,1,"Petersburg Rescue Ambulance Squad, Inc.",Petersburg,12138,NY,12138,,2,0,220,2007-09-06 05:01:39,220,2007-09-06 05:01:39,663,2 Twin Hill Rd,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,42.7506603,-73.3441352,,,,,,,,,,0,0,,0,0,,
416,1,Phelps Hospital,Sleepy Hollow,10591,NY,10591,,1,0,220,2007-09-06 05:01:39,2127,2018-08-20 15:06:03,416,701 N Broadway,,0,0,0,0,0,0,914-366-3000,,,,,,,,,,,,,,NK40,,,,41.112806,-73.862835,Surface pad just south of office building.,Trees,,50 x 50,,Asphalt,,,,0,0,,0,0,,"LZ is Regeneron Campus Heliport FAA ID: NK40&#044; located 0.4 miles North of hospital&#044; 4 min drive.  Helipad was previously known as the IBM helipad.
Formerly Phelps Memorial Hospital&#044; Replaced Tarrytown Hospital"
